9:39	14.25	83	16	S
9:39	14.26	517	41	S
9:40	14.26	60	16	S
9:40	14.26	373	32	B
9:40	14.25	193	27	S
9:40	14.27	56	10	B
9:40	14.26	241	22	S
9:40	14.26	206	17	S
9:40	14.25	91	16	S
9:40	14.26	120	19	B
9:40	14.26	58	12	B
9:40	14.26	135	20	B
9:40	14.26	85	10	B
9:40	14.26	250	26	B
9:40	14.26	83	20	B
9:40	14.26	167	21	B
9:40	14.25	101	11	S
9:40	14.25	476	49	S
9:40	14.26	97	13	B
9:40	14.25	42	6	S
9:40	14.25	86	11	S
9:40	14.25	120	23	S
9:41	14.25	112	9	S
9:41	14.25	82	21	S
9:41	14.25	142	17	B
9:41	14.25	31	8	S
9:41	14.25	166	21	S
9:41	14.25	84	18	S
9:41	14.25	24	7	S
9:41	14.25	123	13	B
9:41	14.24	1257	77	S
9:41	14.24	163	28	B
9:41	14.24	39	9	B
9:41	14.24	63	12	S
9:41	14.23	311	47	S
9:41	14.23	68	8	
9:41	14.23	65	9	B
9:41	14.22	541	44	S
9:41	14.22	84	15	S
9:41	14.21	154	21	S
9:41	14.21	107	17	S
9:42	14.21	183	38	S
9:42	14.2	280	37	S
9:42	14.21	167	12	B
9:42	14.2	60	14	S
9:42	14.2	219	46	S
9:42	14.2	60	18	S
9:42	14.2	305	32	S
9:42	14.21	690	61	B
9:42	14.21	75	10	S
9:42	14.22	165	32	B
9:42	14.21	233	30	S
9:42	14.21	63	10	B
9:42	14.21	205	25	B
9:42	14.21	1087	126	B
9:42	14.2	213	22	S
9:42	14.2	502	59	S
9:42	14.2	92	12	B
9:42	14.19	195	21	S
9:42	14.2	96	12	B
9:42	14.2	390	55	B
9:43	14.19	233	27	S
9:43	14.2	130	30	B
9:43	14.19	111	20	S
9:43	14.19	83	8	B
9:43	14.19	388	37	B
9:43	14.2	102	15	B
9:43	14.19	35	11	S
9:43	14.2	407	41	B
9:43	14.2	145	18	S
9:43	14.19	200	34	S
9:43	14.19	113	23	S
9:43	14.19	309	39	S
9:43	14.2	24	8	B
9:43	14.19	215	28	S
9:43	14.19	95	13	
9:43	14.19	89	10	B
9:43	14.19	129	20	S
9:43	14.19	166	20	S
9:43	14.19	111	21	S
9:43	14.19	93	20	S
9:44	14.19	101	26	B
9:44	14.18	82	22	S
9:44	14.19	103	18	B
9:44	14.18	135	20	S
9:44	14.19	189	27	B
9:44	14.18	385	33	S
9:44	14.18	872	85	S
9:44	14.18	176	34	S
9:44	14.18	466	52	S
9:44	14.18	21	7	B
9:44	14.18	154	19	B
9:44	14.18	253	20	B
9:44	14.18	206	23	B
9:44	14.18	112	17	B
9:44	14.17	557	85	S
9:44	14.17	59	10	B
9:44	14.16	541	93	S
9:44	14.17	285	37	
9:44	14.16	188	30	S
9:44	14.16	418	59	S
9:45	14.16	147	18	S
9:45	14.16	265	43	S
9:45	14.16	225	41	B
9:45	14.16	165	22	S
9:45	14.16	299	36	B
9:45	14.16	170	34	B
9:45	14.16	128	10	S
9:45	14.16	296	23	S
9:45	14.16	157	19	S
9:45	14.16	274	36	S
9:45	14.18	353	49	B
9:45	14.16	72	19	S
9:45	14.16	196	29	S
9:45	14.18	75	20	B
9:45	14.19	26	12	B
9:45	14.18	217	20	S
9:45	14.18	99	18	S
9:45	14.18	74	8	S
9:45	14.19	151	26	B
9:45	14.19	174	18	B
9:46	14.19	122	20	S
9:46	14.2	19	2	B
9:46	14.2	131	11	B
9:46	14.2	102	21	B
9:46	14.2	315	36	B
9:46	14.21	18	5	B
9:46	14.2	51	7	S
9:46	14.21	264	38	B
9:46	14.21	62	7	S
9:46	14.21	276	31	S
9:46	14.22	12	5	
9:46	14.2	365	43	S
9:46	14.22	129	15	B
9:46	14.22	40	11	S
9:46	14.23	38	7	
9:46	14.23	61	10	B
9:46	14.23	5	1	S
9:46	14.22	63	12	S
9:46	14.24	32	5	B
9:46	14.22	83	14	S
9:47	14.23	42	15	B
9:47	14.23	76	11	B
9:47	14.24	6	1	B
9:47	14.23	118	17	S
9:47	14.24	65	9	B
9:47	14.24	213	16	B
9:47	14.23	78	12	S
9:47	14.24	64	13	B
9:47	14.24	38	8	B
9:47	14.23	39	11	S
9:47	14.24	27	9	B
9:47	14.23	102	22	S
9:47	14.23	79	17	S
9:47	14.24	3	2	
9:47	14.24	83	17	S
9:47	14.24	33	8	S
9:47	14.23	274	31	S
9:47	14.24	298	15	B
9:47	14.25	245	17	B
9:47	14.24	107	6	S
9:48	14.24	66	11	S
9:48	14.24	47	12	S
9:48	14.24	49	3	S
9:48	14.25	114	27	B
9:48	14.24	43	8	S
9:48	14.25	32	8	B
9:48	14.24	58	11	S
9:48	14.24	69	14	S
9:48	14.24	38	8	B
9:48	14.24	31	5	B
9:48	14.24	97	13	B
9:48	14.24	55	13	B
9:48	14.24	122	13	B
9:48	14.25	89	10	B
9:48	14.24	35	9	S
9:48	14.24	56	9	B
9:48	14.24	128	14	B
9:48	14.24	69	7	S
9:48	14.24	45	7	B
9:48	14.24	14	4	S
9:49	14.24	86	7	S
9:49	14.24	22	5	S
9:49	14.24	38	7	S
9:49	14.24	12	4	S
9:49	14.25	123	14	B
9:49	14.24	81	18	S
9:49	14.25	26	7	B
9:49	14.25	41	9	S
9:49	14.25	11	4	S
9:49	14.25	22	2	S
9:49	14.26	108	18	B
9:49	14.26	54	12	S
9:49	14.25	110	9	S
9:49	14.26	33	9	B
9:49	14.25	129	14	S
9:49	14.26	89	6	
9:49	14.27	20	3	B
9:49	14.25	327	28	S
9:49	14.27	7	4	B
9:49	14.26	24	4	S
9:50	14.26	181	19	S
9:50	14.27	19	6	S
9:50	14.28	52	9	B
9:50	14.27	131	18	S
9:50	14.28	12	4	B
9:50	14.27	184	23	S
9:50	14.28	37	7	
9:50	14.28	58	13	S
9:50	14.28	8	3	S
9:50	14.29	4	1	B
9:50	14.28	27	8	S
9:50	14.29	111	20	B
9:50	14.29	147	20	B
9:50	14.27	112	20	S
9:50	14.29	286	48	B
9:50	14.29	188	12	B
9:50	14.29	59	8	S
9:50	14.29	152	16	B
9:50	14.29	98	9	B
9:51	14.28	54	11	S
9:51	14.29	63	5	B
9:51	14.28	223	19	S
9:51	14.29	19	4	B
9:51	14.28	53	9	S
9:51	14.28	90	12	S
9:51	14.28	89	17	S
9:51	14.28	139	14	S
9:51	14.28	83	12	S
9:51	14.28	37	10	S
9:51	14.27	273	30	S
9:51	14.27	677	59	B
9:51	14.27	58	14	B
9:51	14.26	122	20	B
9:51	14.24	113	26	S
9:51	14.25	79	14	B
9:51	14.24	21	4	S
9:51	14.25	27	7	B
9:51	14.24	131	21	S
9:51	14.24	13	3	B
9:52	14.23	67	17	S
9:52	14.23	32	4	S
9:52	14.23	61	10	B
9:52	14.22	76	13	S
9:52	14.22	131	15	S
9:52	14.22	164	17	S
9:52	14.22	130	27	S
9:52	14.23	112	15	S
9:52	14.23	44	7	S
9:52	14.22	47	11	S
9:52	14.22	41	12	S
9:52	14.22	129	20	S
9:52	14.22	66	12	S
9:52	14.22	68	15	S
9:52	14.22	136	15	S
9:52	14.22	146	14	S
9:52	14.22	85	15	B
9:52	14.21	85	11	S
9:52	14.22	39	10	B
9:52	14.21	171	28	S
9:53	14.21	31	10	B
9:53	14.21	78	15	B
9:53	14.21	138	17	B
9:53	14.21	97	22	B
9:53	14.2	399	64	S
9:53	14.2	111	16	S
9:53	14.21	47	8	
9:53	14.2	202	28	S
9:53	14.21	101	13	B
9:53	14.21	77	15	B
9:53	14.2	174	25	S
9:53	14.21	127	12	B
9:53	14.21	53	10	B
9:53	14.2	41	9	S
9:53	14.21	27	10	B
9:53	14.2	126	19	S
9:53	14.21	140	16	B
9:53	14.21	88	13	B
9:53	14.21	98	13	S
9:53	14.21	16	3	S
9:54	14.21	223	22	S
9:54	14.22	67	8	B
9:54	14.21	49	12	S
9:54	14.21	91	12	S
9:54	14.22	89	11	B
9:54	14.21	36	9	S
9:54	14.22	242	15	B
9:54	14.22	3	1	S
9:54	14.22	49	6	S
9:54	14.22	241	11	S
9:54	14.22	34	8	B
9:54	14.21	24	9	S
9:54	14.22	37	7	
9:54	14.22	15	8	B
9:54	14.23	40	8	B
9:54	14.22	124	12	S
9:54	14.21	32	8	S
9:54	14.23	78	11	B
9:54	14.23	21	3	S
9:55	14.23	5	1	S
9:55	14.24	98	12	B
9:55	14.23	143	6	S
9:55	14.23	17	4	B
9:55	14.23	31	5	B
9:55	14.23	27	8	B
9:55	14.23	12	5	B
9:55	14.23	40	9	B
9:55	14.22	101	13	S
9:55	14.22	132	11	S
9:55	14.23	6	4	B
9:55	14.23	208	17	S
9:55	14.22	47	5	S
9:55	14.24	126	11	B
9:55	14.24	107	11	B
9:55	14.23	46	6	B
9:55	14.23	18	5	B
9:55	14.23	35	6	B
9:55	14.22	94	12	S
9:56	14.23	35	7	B
9:56	14.23	39	7	S
9:56	14.23	65	15	S
9:56	14.23	111	15	B
9:56	14.22	124	11	S
9:56	14.22	43	6	B
9:56	14.22	42	11	B
9:56	14.23	160	16	B
9:56	14.23	65	12	B
9:56	14.22	106	14	S
9:56	14.22	18	4	S
9:56	14.23	71	8	B
9:56	14.23	29	7	B
9:56	14.23	101	11	B
9:56	14.22	109	11	S
9:56	14.22	11	6	S
9:56	14.22	36	9	S
9:56	14.22	107	15	S
9:56	14.23	57	8	S
9:56	14.22	39	7	S
9:57	14.22	77	13	S
9:57	14.23	31	11	B
9:57	14.21	33	12	S
9:57	14.23	97	14	B
9:57	14.23	111	8	B
9:57	14.21	68	9	S
9:57	14.21	62	11	S
9:57	14.21	15	1	S
9:57	14.22	209	20	B
9:57	14.22	46	5	B
9:57	14.2	306	38	S
9:57	14.2	444	44	S
9:57	14.2	62	9	S
9:57	14.21	175	25	B
9:57	14.21	68	10	B
9:57	14.2	106	20	S
9:57	14.2	39	12	S
9:57	14.2	471	83	S
9:57	14.2	15	6	B
9:57	14.19	93	24	S
9:58	14.19	255	34	S
9:58	14.18	128	27	S
9:58	14.18	152	24	S
9:58	14.18	112	11	S
9:58	14.18	53	6	S
9:58	14.18	223	32	S
9:58	14.18	154	26	S
9:58	14.17	205	31	S
9:58	14.18	233	17	B
9:58	14.17	211	29	S
9:58	14.18	122	19	B
9:58	14.18	144	24	B
9:58	14.17	85	15	S
9:58	14.18	95	16	B
9:58	14.18	70	9	B
9:58	14.18	43	5	B
9:58	14.18	106	28	B
9:58	14.17	96	15	S
9:58	14.18	89	21	B
9:58	14.17	249	23	S
9:59	14.17	76	16	B
9:59	14.16	134	14	S
9:59	14.17	88	11	B
9:59	14.17	208	26	B
9:59	14.17	158	28	B
9:59	14.16	685	46	S
9:59	14.17	129	21	S
9:59	14.18	24	5	B
9:59	14.17	51	9	S
9:59	14.18	101	16	S
9:59	14.17	31	10	S
9:59	14.18	26	7	B
9:59	14.18	109	14	B
9:59	14.18	46	7	S
9:59	14.18	98	11	S
9:59	14.18	155	19	S
9:59	14.18	35	3	S
9:59	14.19	10	5	B
9:59	14.19	171	22	B
9:59	14.18	79	15	S
10:00	14.18	57	10	B
10:00	14.19	138	14	B
10:00	14.18	50	12	S
10:00	14.19	100	10	B
10:00	14.19	21	8	B
10:00	14.18	127	14	S
10:00	14.19	50	5	B
10:00	14.18	65	10	S
10:00	14.18	98	21	S
10:00	14.19	84	18	B
10:00	14.18	59	12	S
10:00	14.19	46	7	B
10:00	14.19	20	7	S
10:00	14.2	65	13	B
10:00	14.2	22	3	B
10:00	14.2	9	6	B
10:00	14.2	59	6	B
10:00	14.19	42	8	S
10:00	14.19	16	6	S
10:00	14.2	363	26	B
10:01	14.2	134	16	S
10:01	14.19	127	16	S
10:01	14.19	55	5	S
10:01	14.19	19	7	S
10:01	14.2	19	2	B
10:01	14.19	82	16	S
10:01	14.2	19	3	
10:01	14.2	14	4	B
10:01	14.2	136	13	B
10:01	14.2	4	2	
10:01	14.21	50	9	B
10:01	14.2	11	4	S
10:01	14.2	11	3	S
10:01	14.2	14	3	S
10:01	14.21	29	5	B
10:01	14.2	39	3	S
10:01	14.21	18	3	B
10:01	14.21	34	7	B
10:01	14.21	66	9	B
10:01	14.21	12	2	B
10:02	14.2	65	8	S
10:02	14.2	22	3	S
10:02	14.21	8	2	B
10:02	14.21	127	17	B
10:02	14.2	33	7	S
10:02	14.2	148	17	S
10:02	14.2	137	27	S
10:02	14.2	8	3	S
10:02	14.2	178	22	S
10:02	14.21	95	7	
10:02	14.21	108	10	S
10:02	14.21	23	7	
10:02	14.21	75	12	S
10:02	14.21	41	9	B
10:02	14.2	50	13	S
10:02	14.21	12	3	B
10:02	14.21	202	26	B
10:02	14.2	59	12	S
10:02	14.21	112	9	
10:02	14.21	29	6	S
10:03	14.21	59	4	S
10:03	14.21	49	9	B
10:03	14.21	34	12	B
10:03	14.21	13	5	S
10:03	14.21	35	3	S
10:03	14.21	217	25	S
10:03	14.21	13	2	B
10:03	14.21	66	12	B
10:03	14.21	24	4	B
10:03	14.2	48	8	S
10:03	14.21	54	7	B
10:03	14.2	38	6	S
10:03	14.19	424	39	S
10:03	14.19	37	7	S
10:03	14.19	349	33	S
10:03	14.19	8	1	B
10:03	14.19	280	9	B
10:03	14.19	4	2	S
10:03	14.19	54	4	S
10:03	14.19	11	5	S
10:04	14.2	178	15	B
10:04	14.19	91	11	S
10:04	14.2	9	3	
10:04	14.2	247	7	
10:04	14.2	40	6	B
10:04	14.2	65	9	B
10:04	14.19	50	10	S
10:04	14.2	18	5	B
10:04	14.2	32	4	B
10:04	14.19	60	9	S
10:04	14.19	47	11	S
10:04	14.19	158	26	S
10:04	14.2	25	6	
10:04	14.21	4	3	B
10:04	14.2	13	2	S
10:04	14.19	84	9	S
10:04	14.2	12	4	B
10:04	14.2	35	5	S
10:04	14.2	81	13	B
10:04	14.2	27	7	B
10:05	14.2	57	11	S
10:05	14.2	61	9	B
10:05	14.19	44	5	S
10:05	14.2	115	19	B
10:05	14.2	28	9	B
10:05	14.2	218	23	B
10:05	14.19	88	13	S
10:05	14.19	37	9	S
10:05	14.2	28	9	B
10:05	14.19	36	7	S
10:05	14.19	41	6	S
10:05	14.2	21	4	B
10:05	14.2	30	3	B
10:05	14.2	36	5	B
10:05	14.2	19	5	B
10:05	14.19	95	15	S
10:05	14.2	29	4	B
10:05	14.19	2	2	S
10:05	14.2	26	4	B
10:05	14.2	92	11	B
10:06	14.2	3	1	B
10:06	14.2	5	3	B
10:06	14.2	273	31	B
10:06	14.2	6	2	B
10:06	14.19	84	11	S
10:06	14.2	60	9	S
10:06	14.21	64	14	B
10:06	14.2	26	6	
10:06	14.2	36	3	B
10:06	14.2	70	11	B
10:06	14.2	16	4	B
