  	B:  5.8563251E8
  	S:  4.64013312E8
  	早盘竞价交易:  8875200.0
  	尾盘竞价交易:  7793985.0
  	不明交易:  2.4534904E7
  	总计:1.09084992E9
  	均价:24.725342

 	 价格：24.24  	 小计：1798608.0
 	 价格：24.69  	 小计：1678920.0
 	 价格：23.73  	 小计：1587537.0
 	 价格：25.54  	 小计：1583480.0
 	 价格：24.61  	 小计：1483983.0
 	 价格：24.41  	 小计：1459718.0
 	 价格：24.07  	 小计：1323850.0
 	 价格：24.11  	 小计：1289885.0
 	 价格：23.77  	 小计：1271695.0
 	 价格：23.81  	 小计：1154785.0
 	 价格：24.67  	 小计：1120018.0
 	 价格：25.49  	 小计：996659.0
 	 价格：24.75  	 小计：994950.0
 	 价格：24.37  	 小计：984548.0
 	 价格：23.83  	 小计：929370.0
 	 价格：25.24  	 小计：898544.0
 	 价格：25.39  	 小计：886111.0
 	 价格：25.42  	 小计：821066.0
 	 价格：23.89  	 小计：795537.0
 	 价格：23.78  	 小计：725290.06
 	 价格：23.85  	 小计：713115.0
 	 价格：24.73  	 小计：712224.0
 	 价格：24.53  	 小计：677028.0
 	 价格：24.76  	 小计：527388.0
 	 价格：23.79  	 小计：521001.0
 	 价格：23.87  	 小计：486948.0
 	 价格：24.68  	 小计：431900.0
 	 价格：25.5  	 小计：408000.0
 	 价格：25.43  	 小计：264472.0

	 时间-9:30	 价格-23.97	 笔数-6812  	 交易帐户数（假想）-568	 被动买还是主动买-B	 小计-1.6328364E7
	 时间-13:04	 价格-25.55	 笔数-4096  	 交易帐户数（假想）-257	 被动买还是主动买-B	 小计-1.046528E7
	 时间-9:25	 价格-24.0	 笔数-3698  	 交易帐户数（假想）-313	 被动买还是主动买-早盘竞价交易	 小计-8875200.0
	 时间-13:00	 价格-25.11	 笔数-3124  	 交易帐户数（假想）-323	 被动买还是主动买-B	 小计-7844364.0
	 时间-15:00	 价格-25.15	 笔数-3099  	 交易帐户数（假想）-361	 被动买还是主动买-尾盘竞价交易	 小计-7793985.0
	 时间-13:04	 价格-25.4	 笔数-2666  	 交易帐户数（假想）-171	 被动买还是主动买-B	 小计-6771640.0
	 时间-11:06	 价格-24.71	 笔数-2370  	 交易帐户数（假想）-164	 被动买还是主动买-S	 小计-5856270.0
	 时间-13:10	 价格-25.34	 笔数-2087  	 交易帐户数（假想）-30	 被动买还是主动买-S	 小计-5288458.0
	 时间-11:29	 价格-25.0	 笔数-2029  	 交易帐户数（假想）-242	 被动买还是主动买-B	 小计-5072500.0
	 时间-10:54	 价格-24.85	 笔数-1926  	 交易帐户数（假想）-71	 被动买还是主动买-B	 小计-4786110.0
